"_unit_id","_golden","_unit_state","_trusted_judgments","_last_judgment_at","what_is_the_stance_of_the_user_that_wrote_those_three_messages","what_is_the_stance_of_the_user:confidence","content","ids","what_is_the_stance_of_the_user_gold"
"1050622439","true","golden","15",,"leave","0.9369","MESSAGE 1: ha then it's a right choice for the british people! #brexit #brexitornot #brexitclub #ukdecides #ukreferendum https://t.co/5qvltj0wz1  MESSAGE 2: quick--drive a stake thru its #globalist heart! #brexit signals the end of the #newworldorder#maga #mbgahttps://t.co/izcabbhsq1  MESSAGE 3: screaming ""racist"" when a nation wants to govern themselves &amp; control immigration doesn't work anymore!??#brexit?? https://t.co/zjvmjooaw3","746366165878988800_746365347134054400_746395776956379141","leave"
"1050622638","true","golden","17",,"leave","1.0000","MESSAGE 1: landslide #brexit victory, put that in your pipe and smoke it #voteleave for freedom https://t.co/qqyelr4vyp  MESSAGE 2: just went to the polling station and #ivotedleave! can't wait for #brexit to win! #voteleave #euref #takebackcontrol https://t.co/oygvtrha5i  MESSAGE 3: help africa overcome the protectionist eu racket. it's a wide world and its waiting for us #c4debate https://t.co/pqkvd3pjuf","745913335003095040_746085319200563200_745916713150054401","leave"
"1050622786","true","golden","17",,"leave","1.0000","MESSAGE 1: remaining in the eu is fantastic if you are a multimillionaire! if you are a worker then #brexit and leaving is the only choice  MESSAGE 2: dear #remain this is me at polling station voting for democracy, freedom &amp; our sovereignty ??? #voteleave #brexit https://t.co/rzall1n8r8  MESSAGE 3: if the undecideds need one reason to #voteleave surely this is it.#brexit https://t.co/ouc4p7bpvf","745899257803194368_746003628293562368_745940174803210240","leave"
"1050624521","true","golden","18",,"untelligible","0.8520","MESSAGE 1: #brexit: what happens next? https://t.co/r8ich1qtic  MESSAGE 2: #brexit: 'if you've got money, you vote in - if not, you vote out' https://t.co/fr0hjfzor7  MESSAGE 3: #brexit ""the young have lost the referendum and the old have won"" https://t.co/8fcfog2usa","746570698794074113_746412797307781121_746409660048039937","untelligible"
"1050624797","true","golden","15",,"leave","1.0000","MESSAGE 1: #voteleave and you aren't only giving eu the boot, you're also showing uk politicians that they're answerable to us, the people #brexit  MESSAGE 2: i do not want to be part of a united states of europe in the near future! #voteleave #brexit and #takebackcontrol https://t.co/pykk7v2hlp  MESSAGE 3: revealed: british voters feel 'bullied' by remain campaign in the eu referendum https://t.co/naawlkczmgyes you're racist ifu want #brexit","745767497853509637_745908862730014720_745906747093688320","leave"
"1050625821","true","golden","19",,"leave","1.0000","MESSAGE 1: you know, you want it!happy #leave #brexit -ers!tomorrow this time you'll celebrate! https://t.co/s1ksnfjzlo  MESSAGE 2: brits are asleep right now.step up and vote, here, for #brexit, australia!https://t.co/f6cvoqbx0o#auspol  MESSAGE 3: waleed confused by notion that democracy is founded upon debate of ""a mass of contradictory agendas""#auspol https://t.co/kglyhnatwo","745872556859727874_745861053494530048_745968928749322241","leave"
"1050625924","true","golden","16",,"untelligible","1.0000","MESSAGE 1: #oil rises as investors await #brexit vote https://t.co/tbntwm4s25  MESSAGE 2: #oil up in choppy trade ahead of britain's eu vote https://t.co/210km3cxxg via @reuters #brexit #wti  MESSAGE 3: #oil gains in new york ahead of #brexit vote https://t.co/6jfhbipwpe","746036596445679616_746036599566311428_746000747674898432","untelligible"
"1050629285","true","golden","15",,"untelligible","0.6607","MESSAGE 1: is #brexit the beginning of the end for the european union? https://t.co/4hppqbi1fc https://t.co/hnix0c4qni  MESSAGE 2: infograph: how #sensex fared on #brexit reaction vs the day lehman bros filed for bankruptcy #stockmarket https://t.co/v6eszwqzgp  MESSAGE 3: world's central bankers meet in europe as global recovery plans damaged by #brexit. https://t.co/tpgfqybprb https://t.co/iwvcba9zrn","746587360947748865_746583818472132608_746589586927796224","untelligible"
"1050632539","true","golden","20",,"remain","0.9032","MESSAGE 1: @bananar54269384 no actually clueless #brexit arseholes lost. you won't get any of what you voted for &amp; instead you lose power. #londonstays  MESSAGE 2: @redlabour2016 after @jeremycorbyn 's abject failure to protect migrants from this #brexit fiasco he can sod off.  MESSAGE 3: so @nigel_farage tells @europarl_en they're not ""laughing anymore"". then they look at what #brexit has done to uk economy &amp; laughed harder.","747884839462928384_747688394965286913_747749806983024640","remain"
"1050633711","true","golden","11",,"untelligible","0.8144","MESSAGE 1: the #brexit referendum: a turning point in european politics https://t.co/e0dmgzglru #leave #remain #leftleave https://t.co/2wxbnb8p03  MESSAGE 2: the significance of the #brexit referendum for the european working class - world #socialist web site https://t.co/fov8uvtyyk #uk  MESSAGE 3: trade unionist and socialist coalition make #nationalist case for #brexit #lexit #tusc #referendumday  https://t.co/ir8vfveewd","746083430937464832_745879097084084224_745993373669031936","untelligible"
"1050634387","true","golden","18",,"untelligible","0.8903","MESSAGE 1: #jobs #jobsearch # #brexit: eu leaders to meet over uk withdrawal:             #london (cnn)british prime mi... https://t.co/lzqlmsnb7j  MESSAGE 2: #jobs #jobsearch # #brexit could threaten nato at a critical time:             #britain's departure from the... https://t.co/onhslcmgz4  MESSAGE 3: #jobs #jobsearch # #brexit aftershock: a broad challenge to british politics, democracy (+video):           ... https://t.co/7suxmwsqou","747778525084553216_747679269317378048_747630836061609984","untelligible"
"1050636244","true","golden","14",,"remain","0.8539","MESSAGE 1: how #brexit will #impact indian developers’ london dreams https://t.co/7acuqwymbc https://t.co/rocddbp4ok  MESSAGE 2: #brexit news made me sad #worldcrisis people should be more united than ever,and yet we've never been so apart,deceived by our judgements  MESSAGE 3: uk recession is now likely after #brexit vote, says léon cornelissen https://t.co/qkolpxjddl https://t.co/gjjob2vdpt","746364868257845248_746366893313896448_746375863780900865","remain"
"1050638098","true","golden","17",,"remain","0.9526","MESSAGE 1: i'd like to put it to labour not to try anything funny. lets start the hashtag #corbynstays #eurefresults #brexit https://t.co/g7kpqn3889  MESSAGE 2: every single person who voted #brexit has to take some personal responsibility for what happens next! https://t.co/gaymipyifi  MESSAGE 3: latest #brexit gift: moody's downgrades uk's credit outlook from 'stable' to negative' #newsnight https://t.co/wbdqxi9eos","746304474176708609_746406906214948865_746465955686014976","remain"
"1050638523","true","golden","14",,"untelligible","1.0000","MESSAGE 1: what would a #brexit mean for you? our guide: https://t.co/woijqj4gq8 #euref https://t.co/zjuy7az6up … … https://t.co/kcmuffjf90  MESSAGE 2: from boxing gyms to farms, a look at britons’ polling stations during the #brexit vote https://t.co/kdcpxtafbi … … https://t.co/olr5bmdvf4  MESSAGE 3: #breaking: polls open in britain's historic referendum on whether to remain in the european union #brexit … https://t.co/jyaqqw9zwu","746049137993519104_746096592055341056_745863335313285120","untelligible"
"1050639766","true","golden","16",,"untelligible","0.9411","MESSAGE 1: #euref polling average:remain 46 (+3)leave 44 (-1)dk 10 (-2)https://t.co/huxotphrib#brexit #eureferendum https://t.co/yyhia53lyo  MESSAGE 2: #euref summary:polls say remain+2nowcast 52-48forecast 53-47#brexit % chance 26 (-11)https://t.co/huxotphrib https://t.co/oo8xwl278a  MESSAGE 3: the river whisper? #brexit https://t.co/1modzqzzrx","745787023605137408_745787076679872512_745790029750951936","untelligible"
"1050643054","true","golden","18",,"remain","0.7853","MESSAGE 1: a #brexit appeal from friends: remain and help us reshape the eu https://t.co/owh80meno5  MESSAGE 2: could a possible global meltdown follow a #brexit? https://t.co/fz5y1pzvfr via @morningmoneyben | getty https://t.co/z5swft44hc  MESSAGE 3: #brexit a yougov poll of 5,000 people puts #remain at 52 per cent to #leave's 48 per cent . follow our live blog  https://t.co/vei3ln7myu","745953842332864513_745974793120419840_746092666526568448","remain"
"1050645206","true","golden","12",,"untelligible","0.8275","MESSAGE 1: yahoofinance: how a #brexit could inconvenience wealthy art buyers https://t.co/moz6ctqgtk $bid https://t.co/kslceixe4x  MESSAGE 2: yahoofinance: 5 min: seanansmith is live on periscope to talk about #brexit, today's stocks action &amp; answers your … https://t.co/tlbkgub2k6  MESSAGE 3: yahoofinance: we're kicking off our special #brexit coverage live at 4pm est. tune in! https://t.co/ss3mgm7ddu","746040732255944704_746076895750557696_745963292955381760","untelligible"
"1050648290","true","golden","16",,"remain","0.9488","MESSAGE 1: #brexit ? hey there you guys! please stay in #europe! we need you for a peaceful, just and democratic future in europe! #europeanunion  MESSAGE 2: eu commission says today the only people to speak are the british people and ""certainly not us"". #euref #brexit.  MESSAGE 3: may the force be with #eu today. #euref #brexit https://t.co/0kjb5wx5nb","745843761738092544_745925046577803264_745859973394087936","remain"
"1050650266","true","golden","12",,"remain","1.0000","MESSAGE 1: don't you keep our markets in uncertainty just becaus' you don't have your things in order.  https://t.co/c2yjjk3e40  MESSAGE 2: to all #leave voters now changing their minds: #brexit wasn't a fire drill! britain is now burning.  https://t.co/z3kgkqehie  MESSAGE 3: the name is bond. eurobond. https://t.co/lapjtngrkb","746372174034968576_746420279035990016_746606366811365376","remain"
"1050651191","true","golden","17",,"leave","1.0000","MESSAGE 1: rt if you have voted to leave the eu today #ivoted #brexit #freedom https://t.co/a5jkbnjkwe  MESSAGE 2: it's not quite 2 hours left to save the world but definitely to save the uk from the eu#brexit  MESSAGE 3: watch @suzanneevans1 explain why we should vote to leave today. #voteleave #brexithttps://t.co/85plkrtz85","745926609128030209_746056352410255361_745926301274509312","leave"
"1050651358","true","golden","19",,"untelligible","0.9484","MESSAGE 1: rt matt_kwong: #brexit polls now closed. follow #cbc's live blog for updates from britain https://t.co/f8swu8fhne  MESSAGE 2: it's voting day in the uk. everything you need to know about #brexit https://t.co/aejwnoahjc #euref #referendum https://t.co/jb7the214w  MESSAGE 3: voting closed ten minutes ago in britain. follow markmackinnon pwaldieglobe and ereguly for the latest #brexit news and insights.","746099245829230592_745967973601517568_746099133065400320","untelligible"
"1050654155","true","golden","17",,"leave","0.8937","MESSAGE 1: this is your future, believe it or not?islam never invades to be equal but 2 dominate! #brexit #voteleave #banislam https://t.co/wdrrziqots  MESSAGE 2: i'd like 2 dedicate this tweet 2 former lovely cultures that will only b found between the pages of a book. #brexit https://t.co/wuyvwbyrhi  MESSAGE 3: as muslim population overwhelms all of europe?uk has a chance 2 take control. will they have the courage? #brexit https://t.co/qiabdx3yxl","746043619463749634_746046091909431296_746043457689419776","leave"
"1050656984","true","golden","15",,"remain","0.8665","MESSAGE 1: trade unions + manufacturing employers join together to warn of #brexit threat to jobshttps://t.co/eficlnse2w #strongerin  MESSAGE 2: was wondering what the british version of @realdonaldtrump's constituency might look like, until i saw the #brexit crowd. #brexitornot  MESSAGE 3: racism must not win and diversity is strength #voteleave #remainineu #bettertogether #ivoted #brexit #moreincommon https://t.co/ibgwemjbbk","745873460468064257_745933935419461632_745911144188157953","remain"
"1050657758","true","golden","14",,"remain","0.9334","MESSAGE 1: #brexit supporter uses “paki” slur while talking to bbc reporter then says he’s not racisthttps://t.co/6aasjd2xcg https://t.co/tpbjcp0xsp  MESSAGE 2: the greatest tragedy of #brexit is that the eu cared more about these deprived regions than westminster ever did. https://t.co/7qrzjgpnc4  MESSAGE 3: an idiot using the p word in front of a british asian without hesitating. welcome to britain. https://t.co/altfpl8bzx","747756959852531713_747904781079949313_747837274029686786","remain"
"1050657957","true","golden","11",,"remain","0.6404","MESSAGE 1: #brexit proponents’ false promises crumble https://t.co/sdgzth0nq2  MESSAGE 2: the myths that #brexit was built on:https://t.co/zyadqohdmr  MESSAGE 3: @daaronovitch britain needs a website to record #brexit fallout on jobs, contracts, inward investment, bankruptcies, annuities, pensions etc","747883817864728576_747871956658229249_747897095449903104","remain"
"1050658917","true","golden","13",,"leave","1.0000","MESSAGE 1: it's funny to see every dummy jumping in with their opinion on #brexit! now bono joined the circus!  MESSAGE 2: if the uk doesn't get out now, there won't be another chance, as their country will be overrun &amp; ruined #brexit #uk https://t.co/dnc1piiqxd  MESSAGE 3: britain can still have a relationship with the eu without being forced to follow their excessive laws. #brexit","745983199659057152_745775421061500928_745990251466752003","leave"
